timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-29T10:18:46,XGBoost Training,4fc2b632-000a-46dc-aaf0-438ddd4d73ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.302655800012872,6.874750471900246e-05,5.588021467602997e-06,180.0,14.647287206023142,10.0,0.000614841785001,5.0042262255967085e-05,3.413885833336583e-05,0.0006990229055903,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.1,3.0.2,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-43.1054,-22.8896,15.835010528564451,machine,N,1.0
2025-06-29T10:21:27,XGBoost Training,9db6e2a7-0c79-4553-b717-0595fc2419ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.565306700009387,4.714450030417125e-05,5.504122847593955e-06,180.0,11.619798658773107,10.0,0.00042797509499941955,2.7633633218004938e-05,2.3755369722251392e-05,0.0004793640979396759,Brazil,BRA,rio de janeiro,,,Windows-11-10.0.26100-SP0,3.12.1,3.0.2,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,-43.1054,-22.8896,15.835010528564453,machine,N,1.0
